80,111,10
80,113,0
80,116,-9
81,108,-6
81,109,6
81,113,-1
81,115,-6
83,117,-9
84,111,10
84,115,2
85,108,-4
85,111,0
85,112,-10
85,113,3
86,110,2
86,115,0
86,117,9
87,109,-2
87,110,10
87,116,2
88,108,5
88,110,6
88,112,0
89,108,7
89,115,-5
89,116,-7
89,117,-1
89,118,-2
91,114,-3
91,116,0
91,117,9
92,112,6
92,114,1
92,117,-10
92,118,6
93,110,7
93,113,9
93,118,0
94,108,7
94,109,-9
94,110,-4
94,112,-9
94,114,-10
95,117,6
95,118,3
96,108,-3
96,109,-5
96,110,-10
96,111,4
96,112,-5
96,114,-3
96,115,-7
96,116,1
97,115,3
98,109,10
98,114,10
99,112,-2
99,114,1
100,108,9
100,115,-3
101,109,5
101,114,0
102,109,-2
102,110,6
102,113,5
102,115,0
102,118,-1
103,111,2
103,112,-9
103,118,5
104,112,9
104,114,-1
104,117,-10
105,112,-6
105,113,-2
105,115,-9
105,117,2
105,118,7
106,108,-1
106,111,1
106,115,1
106,117,3
107,109,-5
107,110,9
107,118,3
0,119,2
0,121,4
0,123,2
0,129,7
0,131,6
0,136,-2
0,137,10
0,141,-10
0,145,-10
0,146,8
0,147,-2
1,120,0
1,121,6
1,134,-5
1,135,1
1,143,0
1,145,8
1,147,-1
1,149,10
1,150,5
1,151,2
2,120,4
2,129,7
2,130,3
2,133,10
2,134,4
2,135,3
2,139,-5
2,140,-8
2,141,-3
2,142,0
2,144,4
2,145,8
2,148,7
2,151,7
2,154,-9
3,119,9
3,120,7
3,121,-2
3,123,-6
3,125,6
3,126,0
3,128,-5
3,130,-8
3,133,-4
3,134,-8
3,136,8
3,138,2
3,148,1
3,152,7
3,154,2
4,119,3
4,121,-4
4,125,0
4,131,1
4,139,6
4,140,-7
4,141,9
4,144,-6
4,150,8
4,152,0
4,153,3
5,120,-8
5,121,-8
5,123,4
5,124,3
5,128,1
5,130,10
5,133,10
5,139,-6
5,141,-6
5,154,3
6,132,-9
6,136,7
6,137,0
6,140,5
6,145,-9
6,147,0
6,148,10
6,152,3
6,153,1
7,119,-4
7,124,9
7,125,-9
7,131,-2
7,133,-6
7,136,5
7,137,0
7,138,-3
7,139,-1
7,140,-8
7,145,-4
7,146,-1
7,148,5
7,149,-10
7,151,-9
7,153,-4
8,125,-10
8,126,-5
8,127,4
8,134,-9
8,135,8
8,137,0
8,146,1
8,147,9
8,150,1
8,151,-4
8,152,9
8,153,7
9,122,-9
9,123,-9
9,124,-6
9,127,-5
9,128,-7
9,133,4
9,139,-2
9,144,-1
9,146,0
9,149,-10
9,150,-6
9,151,7
9,154,4
10,119,9
10,122,-7
10,123,-9
10,125,6
10,126,-4
10,128,-2
10,130,0
10,131,10
10,135,5
10,136,6
10,137,-6
10,138,0
10,143,0
10,146,-2
10,149,-2
11,119,-10
11,120,-2
11,128,6
11,129,1
11,130,-1
11,132,3
11,135,-10
11,136,-4
11,142,9
11,151,-8
12,120,0
12,126,7
12,128,5
12,134,9
12,141,4
12,144,-10
12,145,1
12,146,-2
12,150,4
12,151,-10
12,153,8
13,119,8
13,125,10
13,126,-4
13,132,-5
13,133,7
13,147,3
13,149,6
13,151,9
14,122,-5
14,123,0
14,131,-6
14,134,-5
14,135,-4
14,136,7
14,137,-3
14,141,-7
14,142,-10
14,143,9
14,144,-9
14,145,6
14,151,-1
14,152,-7
15,121,-10
15,124,6
15,134,-4
15,135,10
15,136,10
15,144,-8
15,145,2
15,148,-2
15,150,3
15,152,2
15,153,-8
15,154,4
16,120,5
16,130,-3
16,133,9
16,134,-1
16,138,6
16,141,-6
16,143,10
16,150,3
16,151,1
17,119,-9
17,122,9
17,124,-1
17,125,5
17,129,-9
17,130,-6
17,132,1
17,136,1
17,137,-9
17,138,7
17,140,-2
17,143,10
17,153,-1
18,120,10
18,123,8
18,124,3
18,128,-7
18,129,5
18,130,-5
18,133,5
18,135,-9
18,136,-5
18,139,-3
18,140,1
18,143,-2
18,145,0
18,148,8
18,149,4
18,150,6
19,128,10
19,130,-10
19,134,10
19,137,-3
19,142,8
19,145,0
19,148,3
19,154,6
20,121,-1
20,124,-7
20,127,10
20,129,-5
20,131,-1
20,132,-6
20,140,-8
20,144,2
20,145,5
20,146,6
20,149,9
20,151,5
20,152,3
20,153,-1
20,154,-5
21,121,-9
21,123,10
21,125,-5
21,126,-8
21,127,-8
21,131,-10
21,133,-2
21,134,10
21,146,-6
21,147,7
22,121,-5
22,123,-3
22,125,1
22,127,-5
22,128,-6
22,130,3
22,134,6
22,135,8
22,140,-9
22,143,-9
22,149,5
22,152,-1
22,154,-10
23,119,-6
23,122,-8
23,123,-10
23,130,9
23,131,10
23,132,-3
23,141,-9
23,142,-2
23,144,2
23,145,6
23,146,-8
23,147,-4
23,154,7
24,124,5
24,127,-5
24,129,6
24,138,-5
24,140,3
24,146,0
24,150,-3
24,154,-9
25,120,8
25,126,2
25,127,8
25,134,-2
25,136,-7
25,139,5
25,141,-8
25,148,-9
25,153,2
26,123,-1
26,132,-9
26,138,8
26,140,-4
26,152,2
27,120,-10
27,124,-3
27,126,-10
27,129,0
27,132,5
27,136,-5
27,139,-6
27,140,1
27,144,9
27,145,3
27,146,-6
27,150,-2
27,151,-8
27,153,1
28,119,-4
28,122,8
28,123,-9
28,135,1
28,137,1
28,139,-1
28,141,-9
28,143,-1
28,145,-6
28,151,-6
28,152,9
29,123,1
29,130,-5
29,131,-9
29,138,-2
29,139,8
29,141,-7
29,142,3
29,147,-2
29,154,5
30,121,8
30,124,3
30,129,2
30,132,8
30,142,-2
30,151,6
30,154,-3
31,120,8
31,125,1
31,127,-3
31,129,-4
31,131,-5
31,132,-8
31,142,4
31,146,-2
31,148,4
31,150,4
31,152,-3
31,153,-2
32,120,-8
32,123,4
32,126,-2
32,127,-9
32,128,4
32,134,4
32,143,9
32,144,-5
32,145,-5
33,121,-7
33,122,0
33,123,9
33,126,-4
33,129,-5
33,134,6
33,138,10
33,139,10
33,143,-9
33,144,-10
33,145,-5
33,151,1
34,123,-1
34,126,-3
34,127,-10
34,137,2
34,138,10
34,139,-5
34,140,10
34,144,-10
34,146,2
34,149,-7
34,153,-6
35,120,-9
35,121,9
35,122,2
35,123,-6
35,124,7
35,128,-5
35,131,7
35,132,4
35,133,-2
35,134,9
35,138,0
35,144,7
35,145,-8
35,147,4
35,148,-6
35,154,1
36,122,3
36,124,7
36,129,-1
36,130,-5
36,133,-2
36,145,4
36,147,7
36,150,-3
36,154,1
37,119,3
37,120,5
37,121,9
37,124,9
37,127,1
37,128,10
37,131,8
37,133,-10
37,136,-7
37,137,-2
37,138,5
37,139,-8
37,142,-3
37,148,7
37,149,7
37,150,7
38,121,9
38,122,-2
38,127,3
38,128,-1
38,129,8
38,133,1
38,134,1
38,135,10
38,142,-3
38,144,3
38,146,-7
38,148,-5
38,149,9
38,151,9
39,122,9
39,123,-10
39,128,5
39,131,-8
39,136,7
39,137,-6
39,139,0
39,140,2
39,143,-7
39,149,0
39,153,-2
40,120,3
40,123,-2
40,129,1
40,142,2
40,150,-8
40,151,-9
41,120,-2
41,122,-3
41,128,-7
41,137,-7
41,140,-6
41,149,0
41,152,-7
41,154,7
42,119,6
42,123,-7
42,125,-2
42,130,9
42,133,-5
42,135,-1
42,136,-5
42,138,8
42,140,-4
42,142,2
42,144,-7
42,145,-7
42,146,7
42,154,8
43,122,4
43,123,-2
43,127,1
43,128,-5
43,129,5
43,132,7
43,137,8
43,138,-2
43,142,-5
43,147,1
43,148,7
43,152,-4
43,153,-2
44,122,9
44,126,-8
44,127,5
44,136,-7
44,140,4
44,143,1
44,145,-6
45,121,-9
45,125,2
45,131,-6
45,133,10
45,139,1
45,147,7
45,151,0
45,154,3
46,121,-3
46,126,9
46,127,-2
46,129,4
46,131,0
46,134,10
46,136,-4
46,139,4
46,141,-2
46,143,3
46,144,-3
46,145,-7
46,149,6
46,150,8
46,151,-7
46,153,8
47,122,-7
47,123,-10
47,125,-9
47,127,7
47,133,-3
47,136,0
47,143,5
47,144,9
47,145,10
47,150,-6
47,152,1
48,119,9
48,124,-3
48,125,1
48,129,4
48,132,-9
48,133,-2
48,138,10
48,141,-10
48,148,-8
48,151,9
48,153,-10
49,120,0
49,121,-2
49,122,-6
49,124,0
49,134,2
49,138,3
49,139,7
49,152,8
50,119,0
50,120,-10
50,123,6
50,124,10
50,130,-5
50,131,0
50,132,-5
50,141,10
50,144,5
50,149,3
50,151,5
51,121,-7
51,123,0
51,124,0
51,127,-9
51,128,9
51,130,6
51,132,-6
51,133,-6
51,135,-10
51,140,3
51,144,-1
51,147,10
51,154,-10
52,120,-2
52,121,10
52,122,-3
52,123,-6
52,125,8
52,126,7
52,127,4
52,128,-10
52,133,-1
52,136,3
52,137,2
52,144,5
52,146,-2
52,149,-7
52,150,-9
52,151,8
52,153,0
53,119,0
53,120,-2
53,121,-10
53,122,-2
53,123,-8
53,124,-5
53,128,-1
53,133,4
53,134,-7
53,135,3
53,148,4
54,120,2
54,126,-4
54,127,4
54,128,2
